reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD010452-bib-0120,"Wain J, Hendriksen RS, Mikoleit ML, Keddy KH, Ochiai RL. ",Typhoid fever, Lancet ,2015,385,    ,['citation-journal']," Wain J, Hendriksen RS, Mikoleit ML, Keddy KH, Ochiai RL. Typhoid fever.  Lancet 2015;385(9973):1136-45.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S0140-6736(13)62708-7', 'https://www.ncbi.nlm.nih.gov/pubmed/25458731', 'https://scholar.google.com/scholar_lookup?title=Typhoid+fever&author=J+Wain&author=RS+Hendriksen&author=ML+Mikoleit&author=KH+Keddy&author=RL+Ochiai&publication_year=2015&hl=en']",25458731,https://doi.org/10.1016/S0140-6736(13)62708-7, Wain 2015 ,additional,CD010452-bbs2-0119,,25458731,,25458731,0,,,25458731
CD010452-bib-0121,"Walia M, Gaind R, Paul P, Mehta R, Aggarwal P, Kalaivani M. ",Age-related clinical and microbiological characteristics of enteric fever in India, Transactions of the Royal Society of Tropical Medicine and Hygiene ,2006,100,    ,['citation-journal']," Walia M, Gaind R, Paul P, Mehta R, Aggarwal P, Kalaivani M. Age-related clinical and microbiological characteristics of enteric fever in India.  Transactions of the Royal Society of Tropical Medicine and Hygiene 2006;100(10):942-8.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.trstmh.2006.02.015', 'https://www.ncbi.nlm.nih.gov/pubmed/16766005', 'https://scholar.google.com/scholar_lookup?title=Age-related+clinical+and+microbiological+characteristics+of+enteric+fever+in+India&author=M+Walia&author=R+Gaind&author=P+Paul&author=R+Mehta&author=P+Aggarwal&author=M+Kalaivani&publication_year=2006&hl=en']",16766005,https://doi.org/10.1016/j.trstmh.2006.02.015, Walia 2006 ,additional,CD010452-bbs2-0120,,16766005,16766005,16766005,72,https://doi.org/10.1016/j.trstmh.2006.02.015,,16766005
CD010452-bib-0122,World Health Organization. ,"Typhoid vaccines: WHO position paper, March 2018 – Recommendations", World Health Organization ,2019,37,]   ,['citation-journal']," World Health Organization. Typhoid vaccines: WHO position paper, March 2018 – Recommendations.  World Health Organization 2019;37(2):214-6. [DOI: 10.1016/j.vaccine.2018.04.022]    ",[],,, WHO 2019 ,additional,CD010452-bbs2-0121,,30845321,,,,,,30845321
CD010452-bib-0123,World Health Organization. ,"Model List of Essential Medicines - 22nd List, 2021. WHO/MHP/HPS/EML/2021.02",,,,. who.int/publications/i/item/WHO-MHP-HPS-EML-2021.02.   ,['citation-other']," World Health Organization. Model List of Essential Medicines - 22nd List, 2021. WHO/MHP/HPS/EML/2021.02. who.int/publications/i/item/WHO-MHP-HPS-EML-2021.02.    ",[],,, WHO 2021 ,additional,CD010452-bbs2-0122,,,,,,,,
CD010452-bib-0124,"Wijedoru L, Mallett S, Parry CM. ",Rapid diagnostic tests for typhoid and paratyphoid (enteric) fever, Cochrane Database of Systematic Reviews ,2017,,    ,['citation-journal']," Wijedoru L, Mallett S, Parry CM. Rapid diagnostic tests for typhoid and paratyphoid (enteric) fever.  Cochrane Database of Systematic Reviews 2017, Issue 5. Art. No: CD008892. [DOI: 10.1002/14651858.CD008892.pub2]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1002/14651858.CD008892.pub2', 'https://www.ncbi.nlm.nih.gov/pubmed/28545155', 'https://scholar.google.com/scholar_lookup?title=Rapid+diagnostic+tests+for+typhoid+and+paratyphoid+(enteric)+fever&author=L+Wijedoru&author=S+Mallett&author=CM+Parry&publication_year=2017&hl=en']",28545155,https://doi.org/10.1002/14651858.CD008892.pub2, Wijedoru 2017 ,additional,CD010452-bbs2-0123,,28545155,,28545155,124,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008892.pub2/media/CDSR/CD008892/CD008892.pdf,,28545155
CD010452-bib-0060,"Amin MR, Das SK, Kabir A, Islam MR, Ahmed SM, Hasan MJ. ","Open label randomized controlled comparison of three alternative regimes of ciprofloxacin, azithromycin and cefixime for treatment of uncomplicated typhoid fever in Bangladesh", Mymensingh Medical Journal ,2021,30,    ,['citation-journal']," Amin MR, Das SK, Kabir A, Islam MR, Ahmed SM, Hasan MJ. Open label randomized controlled comparison of three alternative regimes of ciprofloxacin, azithromycin and cefixime for treatment of uncomplicated typhoid fever in Bangladesh.  Mymensingh Medical Journal 2021;30(3):725-37. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/34226462', 'https://scholar.google.com/scholar_lookup?title=Open+label+randomized+controlled+comparison+of+three+alternative+regimes+of+ciprofloxacin,+azithromycin+and+cefixime+for+treatment+of+uncomplicated+typhoid+fever+in+Bangladesh+&author=MR+Amin&author=SK+Das&author=A+Kabir&author=MR+Islam&author=SM+Ahmed&author=MJ+Hasan&publication_year=2021&hl=en']",34226462,, Amin 2021 {published data only}  ,awaiting_assessment,CD010452-bbs2-0058,,34226462,34226462,,,,,34226462
CD010452-bib-0061,"Hamidullah, Haq SU, Ahmad I, Ali S. ",Comparison of the clinical effectiveness of azithromycin versus ceftriaxone in treatment of enteric fever, Medical Forum Monthly ,2019,30,    ,['citation-journal']," Hamidullah, Haq SU, Ahmad I, Ali S. Comparison of the clinical effectiveness of azithromycin versus ceftriaxone in treatment of enteric fever.  Medical Forum Monthly 2019;30(1):40-4. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+the+clinical+effectiveness+of+azithromycin+versus+ceftriaxone+in+treatment+of+enteric+fever+&author=SU+Haq&author=I+Ahmad&author=S+Ali&publication_year=2019&hl=en']",,, Hamidullah 2019 {published data only}  ,awaiting_assessment,CD010452-bbs2-0059,,,,,,,,
CD010452-bib-0062,"Huai Y, Zhu Q, Wang X. ",Ceftriaxone vs norfloxacin in the treatment of resistant typhoid fever in 60 children, Chinese Journal of Pediatrics ,2000,38,    ,['citation-journal']," Huai Y, Zhu Q, Wang X. Ceftriaxone vs norfloxacin in the treatment of resistant typhoid fever in 60 children.  Chinese Journal of Pediatrics 2000;38(6):386-8. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Ceftriaxone+vs+norfloxacin+in+the+treatment+of+resistant+typhoid+fever+in+60+children&author=Y+Huai&author=Q+Zhu&author=X+Wang&publication_year=2000&hl=en']",,, Huai 2000 {published data only}  ,awaiting_assessment,CD010452-bbs2-0060,,,,,,,,
CD010452-bib-0063,"Thapaet RK, Raghu PS, Khanal DP. ",Efficacy of azithromycin and ceftriaxone for the treatment of enteric fever in two tertiary care hospitals of Kathmandu Nepal, Journal of Global Trends in Pharmaceutical Sciences ,2019,10,    ,['citation-journal']," Thapaet RK, Raghu PS, Khanal DP. Efficacy of azithromycin and ceftriaxone for the treatment of enteric fever in two tertiary care hospitals of Kathmandu Nepal.  Journal of Global Trends in Pharmaceutical Sciences 2019;10(3):6361-7. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Efficacy+of+azithromycin+and+ceftriaxone+for+the+treatment+of+enteric+fever+in+two+tertiary+care+hospitals+of+Kathmandu+Nepal+&author=RK+Thapaet&author=PS+Raghu&author=DP+Khanal&publication_year=2019&hl=en']",,, Thapaet 2019 {published data only}  ,awaiting_assessment,CD010452-bbs2-0061,,,,,,,,
CD010452-bib-0125,"Stoesser N, Eyre D, Basnyat B, Parry C. ",Treatment of enteric fever (typhoid and paratyphoid fever) with third and fourth generation cephalosporins, Cochrane Database of Systematic Reviews ,2013,,    ,['citation-journal']," Stoesser N, Eyre D, Basnyat B, Parry C. Treatment of enteric fever (typhoid and paratyphoid fever) with third and fourth generation cephalosporins.  Cochrane Database of Systematic Reviews 2013, Issue 3. Art. No: CD010452. [DOI: 10.1002/14651858.CD010452]    Link to article     Google Scholar     ","['https://doi.org/10.1002/14651858.CD010452', 'https://scholar.google.com/scholar_lookup?title=Treatment+of+enteric+fever+(typhoid+and+paratyphoid+fever)+with+third+and+fourth+generation+cephalosporins+&author=N+Stoesser&author=D+Eyre&author=B+Basnyat&author=C+Parry&publication_year=2013&hl=en']",,https://doi.org/10.1002/14651858.CD010452, Stoesser 2013 ,other_versions,CD010452-bbs2-0124,,,,,14,,,
